row,col
549,860
579,860
601,860
633,860
662,860
690,860
731,860
756,860
760,860
767,860
770,860
839,860
202,861
315,861
359,861
369,861
406,861
437,861
550,861
576,861
608,861
318,862
4,863
47,863
166,863
184,863
220,863
346,863
355,863
397,863
446,863
650,863
651,863
666,863
761,863
816,863
13,864
38,864
122,864
151,864
182,864
371,864
383,864
463,864
475,864
515,864
543,864
554,864
771,864
777,864
799,864
810,864
191,865
287,865
507,865
762,865
774,865
89,866
452,866
16,867
118,867
121,867
174,867
188,867
224,867
233,867
294,867
310,867
331,867
363,867
367,867
393,867
400,867
401,867
509,867
542,867
556,867
584,867
623,867
703,867
757,867
854,867
104,868
275,868
339,868
524,868
573,868
639,868
808,868
818,868
264,870
442,870
775,870
778,870
841,870
858,870
90,871
292,871
448,871
456,871
545,871
622,871
732,871
138,872
199,872
212,872
360,872
460,872
612,872
692,872
753,872
180,873
660,873
677,873
6,874
304,874
422,874
506,874
211,875
236,875
348,875
435,875
569,875
718,875
765,875
794,875
51,876
208,876
581,876
705,876
43,878
283,878
337,878
378,878
395,878
740,878
163,879
246,879
487,879
597,879
614,879
729,879
232,880
814,881
4,882
47,882
166,882
184,882
220,882
346,882
355,882
397,882
446,882
650,882
651,882
666,882
761,882
816,882
863,882
264,883
442,883
775,883
778,883
841,883
858,883
870,883
81,884
431,884
488,884
790,884
847,884
11,885
33,885
98,885
100,885
128,885
146,885
239,885
254,885
295,885
316,885
343,885
404,885
405,885
494,885
519,885
549,885
579,885
601,885
633,885
662,885
690,885
731,885
756,885
760,885
767,885
770,885
839,885
860,885
293,886
352,886
482,886
643,886
747,886
75,887
441,887
613,887
90,888
292,888
448,888
456,888
545,888
622,888
732,888
871,888
117,889
202,890
315,890
359,890
369,890
406,890
437,890
550,890
576,890
608,890
861,890
26,891
353,891
402,891
462,891
707,892
738,892
180,893
660,893
677,893
873,893
60,894
142,894
325,894
412,894
483,894
536,894
734,894
820,894
143,895
230,895
249,895
257,895
500,895
511,895
514,895
715,895
588,896
590,896
807,896
819,896
45,897
59,897
130,897
156,897
285,897
390,897
455,897
486,897
513,897
547,897
619,897
736,897
815,897
51,898
208,898
581,898
705,898
876,898
588,899
590,899
807,899
819,899
896,899
16,900
118,900
121,900
174,900
188,900
224,900
233,900
294,900
310,900
331,900
363,900
367,900
393,900
400,900
401,900
509,900
542,900
556,900
584,900
623,900
703,900
757,900
854,900
867,900
5,901
39,901
64,901
333,901
334,901
336,901
445,901
523,901
534,901
568,901
672,901
693,901
730,901
801,901
232,902
880,902
195,903
200,903
250,903
754,903
10,904
24,904
153,904
158,904
183,904
562,904
565,904
606,904
751,904
752,904
782,904
821,904
836,904
55,905
261,905
290,905
410,905
755,905
46,906
70,906
132,906
186,906
300,906
322,906
439,906
559,906
564,906
594,906
704,906
806,906
823,906
46,907
70,907
132,907
186,907
300,907
322,907
439,907
559,907
564,907
594,907
704,907
806,907
823,907
906,907
344,908
468,908
45,909
59,909
130,909
156,909
285,909
390,909
455,909
486,909
513,909
547,909
619,909
736,909
815,909
897,909
247,910
288,910
50,911
329,911
345,911
529,911
617,911
628,911
683,911
202,912
315,912
359,912
369,912
406,912
437,912
550,912
576,912
608,912
861,912
890,912
11,913
33,913
98,913
100,913
128,913
146,913
239,913
254,913
295,913
316,913
343,913
404,913
405,913
494,913
519,913
549,913
579,913
601,913
633,913
662,913
690,913
731,913
756,913
760,913
767,913
770,913
839,913
860,913
885,913
73,914
196,914
305,914
423,914
591,914
640,914
671,914
802,914
831,914
306,915
629,915
645,915
724,915
826,915
267,916
3,917
225,917
324,917
596,917
45,918
59,918
130,918
156,918
285,918
390,918
455,918
486,918
513,918
547,918
619,918
736,918
815,918
897,918
909,918
19,919
37,919
83,919
112,919
162,919
201,919
205,919
219,919
338,919
361,919
421,919
665,919
684,919
749,919
127,920
561,920
714,920
11,921
33,921
98,921
100,921
128,921
146,921
239,921
254,921
295,921
316,921
343,921
404,921
405,921
494,921
519,921
549,921
579,921
601,921
633,921
662,921
690,921
731,921
756,921
760,921
767,921
770,921
839,921
860,921
885,921
913,921
12,922
66,922
237,922
319,922
357,922
368,922
416,922
438,922
560,922
598,922
626,922
679,922
44,923
341,923
429,923
631,923
637,923
787,923
267,924
916,924
32,925
77,925
123,925
226,925
242,925
323,925
477,925
537,925
832,925
126,926
176,926
301,926
505,926
582,926
585,926
648,926
840,926
4,927
47,927
166,927
184,927
220,927
346,927
355,927
397,927
446,927
650,927
651,927
666,927
761,927
816,927
863,927
882,927
120,928
178,928
373,928
427,928
602,928
833,928
155,929
296,929
415,929
727,929
817,929
19,930
37,930
83,930
112,930
162,930
201,930
205,930
219,930
338,930
361,930
421,930
665,930
684,930
749,930
919,930
204,931
302,931
364,931
374,931
532,931
558,931
577,931
600,931
636,931
655,931
768,931
21,932
165,932
179,932
434,932
436,932
458,932
599,932
659,932
748,932
126,933
176,933
301,933
505,933
582,933
585,933
648,933
840,933
926,933
7,934
107,934
116,934
263,934
387,934
424,934
634,934
843,934
394,935
574,935
627,935
745,935
800,935
32,936
77,936
123,936
226,936
242,936
323,936
477,936
537,936
832,936
925,936
95,937
499,937
60,938
142,938
325,938
412,938
483,938
536,938
734,938
820,938
894,938
16,939
118,939
121,939
174,939
188,939
224,939
233,939
294,939
310,939
331,939
363,939
367,939
393,939
400,939
401,939
509,939
542,939
556,939
584,939
623,939
703,939
757,939
854,939
867,939
900,939
344,940
468,940
908,940
204,942
302,942
364,942
374,942
532,942
558,942
577,942
600,942
636,942
655,942
768,942
931,942
215,943
15,944
35,944
56,944
106,944
145,944
152,944
193,944
256,944
440,944
540,944
551,944
733,944
759,944
850,944
5,945
39,945
64,945
333,945
334,945
336,945
445,945
523,945
534,945
568,945
672,945
693,945
730,945
801,945
901,945
109,946
157,946
194,946
222,946
370,946
480,946
528,946
531,946
552,946
587,946
652,946
720,946
721,946
764,946
55,948
261,948
290,948
410,948
755,948
905,948
109,949
157,949
194,949
222,949
370,949
480,949
528,949
531,949
552,949
587,949
652,949
720,949
721,949
764,949
946,949
19,951
37,951
83,951
112,951
162,951
201,951
205,951
219,951
338,951
361,951
421,951
665,951
684,951
749,951
919,951
930,951
1,952
291,952
432,952
557,952
586,952
682,952
838,952
25,953
111,953
280,953
516,953
706,953
750,953
846,953
853,953
61,954
85,954
94,954
102,954
108,954
197,954
228,954
241,954
332,954
379,954
384,954
388,954
413,954
428,954
459,954
535,954
603,954
678,954
689,954
701,954
702,954
717,954
766,954
796,954
822,954
223,955
58,956
79,956
417,956
420,956
447,956
553,956
630,956
644,956
743,956
797,956
827,956
1,957
291,957
432,957
557,957
586,957
682,957
838,957
952,957
48,958
789,958
791,958
856,958
155,959
296,959
415,959
727,959
817,959
929,959
11,961
33,961
98,961
100,961
128,961
146,961
239,961
254,961
295,961
316,961
343,961
404,961
405,961
494,961
519,961
549,961
579,961
601,961
633,961
662,961
690,961
731,961
756,961
760,961
767,961
770,961
839,961
860,961
885,961
913,961
921,961
277,962
356,963
134,964
147,964
210,964
289,964
381,964
433,964
471,964
646,964
723,964
779,964
837,964
857,964
22,966
97,966
268,966
409,966
710,966
138,967
199,967
212,967
360,967
460,967
612,967
692,967
753,967
872,967
25,968
111,968
280,968
516,968
706,968
750,968
846,968
853,968
953,968
5,969
39,969
64,969
333,969
334,969
336,969
445,969
523,969
534,969
568,969
672,969
693,969
730,969
801,969
901,969
945,969
4,970
47,970
166,970
184,970
220,970
346,970
355,970
397,970
446,970
650,970
651,970
666,970
761,970
816,970
863,970
882,970
927,970
588,971
590,971
807,971
819,971
896,971
899,971
46,972
70,972
132,972
186,972
300,972
322,972
439,972
559,972
564,972
594,972
704,972
806,972
823,972
906,972
907,972
168,973
252,973
63,974
150,974
457,974
539,974
681,974
781,974
742,975
811,975
36,976
207,976
274,976
314,976
365,976
478,976
642,976
804,976
809,976
844,976
45,977
59,977
130,977
156,977
285,977
390,977
455,977
486,977
513,977
547,977
619,977
736,977
815,977
897,977
909,977
918,977
306,978
629,978
645,978
724,978
826,978
915,978
32,979
77,979
123,979
226,979
242,979
323,979
477,979
537,979
832,979
925,979
936,979
16,980
118,980
121,980
174,980
188,980
224,980
233,980
294,980
310,980
331,980
363,980
367,980
393,980
400,980
401,980
509,980
542,980
556,980
584,980
623,980
703,980
757,980
854,980
867,980
900,980
939,980
109,981
157,981
194,981
222,981
370,981
480,981
528,981
531,981
552,981
587,981
652,981
720,981
721,981
764,981
946,981
949,981
25,982
111,982
280,982
516,982
706,982
750,982
846,982
853,982
953,982
968,982
13,983
38,983
122,983
151,983
182,983
371,983
383,983
463,983
475,983
515,983
543,983
554,983
771,983
777,983
799,983
810,983
864,983
58,984
79,984
417,984
420,984
447,984
553,984
630,984
644,984
743,984
797,984
827,984
956,984
53,985
113,985
386,985
512,985
65,986
67,986
76,986
181,986
279,986
281,986
286,986
491,986
572,986
661,986
685,986
744,986
11,987
33,987
98,987
100,987
128,987
146,987
239,987
254,987
295,987
316,987
343,987
404,987
405,987
494,987
519,987
549,987
579,987
601,987
633,987
662,987
690,987
731,987
756,987
760,987
767,987
770,987
839,987
860,987
885,987
913,987
921,987
961,987
138,988
199,988
212,988
360,988
460,988
612,988
692,988
753,988
872,988
967,988
109,989
157,989
194,989
222,989
370,989
480,989
528,989
531,989
552,989
587,989
652,989
720,989
721,989
764,989
946,989
949,989
981,989
195,990
200,990
250,990
754,990
903,990
135,991
234,991
450,991
653,991
676,991
712,991
726,991
824,991
58,992
79,992
417,992
420,992
447,992
553,992
630,992
644,992
743,992
797,992
827,992
956,992
984,992
58,993
79,993
417,993
420,993
447,993
553,993
630,993
644,993
743,993
797,993
827,993
956,993
984,993
992,993
11,994
33,994
98,994
100,994
128,994
146,994
239,994
254,994
295,994
316,994
343,994
404,994
405,994
494,994
519,994
549,994
579,994
601,994
633,994
662,994
690,994
731,994
756,994
760,994
767,994
770,994
839,994
860,994
885,994
913,994
921,994
961,994
987,994
5,995
39,995
64,995
333,995
334,995
336,995
445,995
523,995
534,995
568,995
672,995
693,995
730,995
801,995
901,995
945,995
969,995
4,996
47,996
166,996
184,996
220,996
346,996
355,996
397,996
446,996
650,996
651,996
666,996
761,996
816,996
863,996
882,996
927,996
970,996
126,997
176,997
301,997
505,997
582,997
585,997
648,997
840,997
926,997
933,997
21,998
165,998
179,998
434,998
436,998
458,998
599,998
659,998
748,998
932,998
46,999
70,999
132,999
186,999
300,999
322,999
439,999
559,999
564,999
594,999
704,999
806,999
823,999
906,999
907,999
972,999
4,1000
47,1000
166,1000
184,1000
220,1000
346,1000
355,1000
397,1000
446,1000
650,1000
651,1000
666,1000
761,1000
816,1000
863,1000
882,1000
927,1000
970,1000
996,1000
306,1001
629,1001
645,1001
724,1001
826,1001
915,1001
978,1001
90,1002
292,1002
448,1002
456,1002
545,1002
622,1002
732,1002
871,1002
888,1002
16,1003
118,1003
121,1003
174,1003
188,1003
224,1003
233,1003
294,1003
310,1003
331,1003
363,1003
367,1003
393,1003
400,1003
401,1003
509,1003
542,1003
556,1003
584,1003
623,1003
703,1003
757,1003
854,1003
867,1003
900,1003
939,1003
980,1003
11,1004
33,1004
98,1004
100,1004
128,1004
146,1004
239,1004
254,1004
295,1004
316,1004
343,1004
404,1004
405,1004
494,1004
519,1004
549,1004
579,1004
601,1004
633,1004
662,1004
690,1004
731,1004
756,1004
760,1004
767,1004
770,1004
839,1004
860,1004
885,1004
913,1004
921,1004
961,1004
987,1004
994,1004
394,1005
574,1005
627,1005
745,1005
800,1005
935,1005
5,1006
39,1006
64,1006
333,1006
334,1006
336,1006
445,1006
523,1006
534,1006
568,1006
672,1006
693,1006
730,1006
801,1006
901,1006
945,1006
969,1006
995,1006
4,1007
47,1007
166,1007
184,1007
220,1007
346,1007
355,1007
397,1007
446,1007
650,1007
651,1007
666,1007
761,1007
816,1007
863,1007
882,1007
927,1007
970,1007
996,1007
1000,1007
725,1009
1,1010
291,1010
432,1010
557,1010
586,1010
682,1010
838,1010
952,1010
957,1010
81,1011
431,1011
488,1011
790,1011
847,1011
884,1011
204,1012
302,1012
364,1012
374,1012
532,1012
558,1012
577,1012
600,1012
636,1012
655,1012
768,1012
931,1012
942,1012
65,1013
67,1013
76,1013
181,1013
279,1013
281,1013
286,1013
491,1013
572,1013
661,1013
685,1013
744,1013
986,1013
697,1014
697,1015
1014,1015
28,1016
167,1016
567,1016
605,1016
848,1016
135,1017
234,1017
450,1017
653,1017
676,1017
712,1017
726,1017
824,1017
991,1017
105,1018
187,1018
278,1018
376,1018
465,1018
616,1018
667,1018
688,1018
16,1019
118,1019
121,1019
174,1019
188,1019
224,1019
233,1019
294,1019
310,1019
331,1019
363,1019
367,1019
393,1019
400,1019
401,1019
509,1019
542,1019
556,1019
584,1019
623,1019
703,1019
757,1019
854,1019
867,1019
900,1019
939,1019
980,1019
1003,1019
32,1020
77,1020
123,1020
226,1020
242,1020
323,1020
477,1020
537,1020
832,1020
925,1020
936,1020
979,1020
271,1021
366,1021
473,1021
496,1021
575,1021
657,1021
769,1021
293,1022
352,1022
482,1022
643,1022
747,1022
886,1022
313,1023
326,1023
414,1023
517,1023
204,1024
302,1024
364,1024
374,1024
532,1024
558,1024
577,1024
600,1024
636,1024
655,1024
768,1024
931,1024
942,1024
1012,1024
243,1025
349,1025
55,1026
261,1026
290,1026
410,1026
755,1026
905,1026
948,1026
93,1027
312,1027
604,1027
618,1027
621,1027
26,1028
353,1028
402,1028
462,1028
891,1028
155,1030
296,1030
415,1030
727,1030
817,1030
929,1030
959,1030
218,1031
298,1031
647,1031
700,1031
709,1031
238,1032
270,1032
327,1032
419,1032
834,1032
175,1033
221,1033
269,1033
411,1033
454,1033
812,1033
86,1034
403,1034
159,1035
266,1035
673,1035
686,1035
852,1035
202,1036
315,1036
359,1036
369,1036
406,1036
437,1036
550,1036
576,1036
608,1036
861,1036
890,1036
912,1036
211,1037
236,1037
348,1037
435,1037
569,1037
718,1037
765,1037
794,1037
875,1037
209,1038
708,1038
247,1040
288,1040
910,1040
344,1041
468,1041
908,1041
940,1041
155,1042
296,1042
415,1042
727,1042
817,1042
929,1042
959,1042
1030,1042
284,1043
546,1043
680,1043
828,1043
25,1044
111,1044
280,1044
516,1044
706,1044
750,1044
846,1044
853,1044
953,1044
968,1044
982,1044
120,1045
178,1045
373,1045
427,1045
602,1045
833,1045
928,1045
43,1046
283,1046
337,1046
378,1046
395,1046
740,1046
878,1046
46,1047
70,1047
132,1047
186,1047
300,1047
322,1047
439,1047
559,1047
564,1047
594,1047
704,1047
806,1047
823,1047
906,1047
907,1047
972,1047
999,1047
11,1048
33,1048
98,1048
100,1048
128,1048
146,1048
239,1048
254,1048
295,1048
316,1048
343,1048
404,1048
405,1048
494,1048
519,1048
549,1048
579,1048
601,1048
633,1048
662,1048
690,1048
731,1048
756,1048
760,1048
767,1048
770,1048
839,1048
860,1048
885,1048
913,1048
921,1048
961,1048
987,1048
994,1048
1004,1048
408,1049
624,1049
772,1049
20,1050
260,1050
674,1050
114,1051
255,1051
303,1051
321,1051
776,1051
240,1052
375,1052
541,1052
615,1052
180,1053
660,1053
677,1053
873,1053
893,1053
104,1054
275,1054
339,1054
524,1054
573,1054
639,1054
808,1054
818,1054
868,1054
16,1055
118,1055
121,1055
174,1055
188,1055
224,1055
233,1055
294,1055
310,1055
331,1055
363,1055
367,1055
393,1055
400,1055
401,1055
509,1055
542,1055
556,1055
584,1055
623,1055
703,1055
757,1055
854,1055
867,1055
900,1055
939,1055
980,1055
1003,1055
1019,1055
4,1056
47,1056
166,1056
184,1056
220,1056
346,1056
355,1056
397,1056
446,1056
650,1056
651,1056
666,1056
761,1056
816,1056
863,1056
882,1056
927,1056
970,1056
996,1056
1000,1056
1007,1056
51,1057
208,1057
581,1057
705,1057
876,1057
898,1057
284,1058
546,1058
680,1058
828,1058
1043,1058
13,1059
38,1059
122,1059
151,1059
182,1059
371,1059
383,1059
463,1059
475,1059
515,1059
543,1059
554,1059
771,1059
777,1059
799,1059
810,1059
864,1059
983,1059
109,1060
157,1060
194,1060
222,1060
370,1060
480,1060
528,1060
531,1060
552,1060
587,1060
652,1060
720,1060
721,1060
764,1060
946,1060
949,1060
981,1060
989,1060
30,1061
501,1061
461,1062
803,1062
1,1063
291,1063
432,1063
557,1063
586,1063
682,1063
838,1063
952,1063
957,1063
1010,1063
25,1064
111,1064
280,1064
516,1064
706,1064
750,1064
846,1064
853,1064
953,1064
968,1064
982,1064
1044,1064
95,1065
499,1065
937,1065
21,1066
165,1066
179,1066
434,1066
436,1066
458,1066
599,1066
659,1066
748,1066
932,1066
998,1066
170,1067
737,1067
104,1068
275,1068
339,1068
524,1068
573,1068
639,1068
808,1068
818,1068
868,1068
1054,1068
78,1069
4,1070
47,1070
166,1070
184,1070
220,1070
346,1070
355,1070
397,1070
446,1070
650,1070
651,1070
666,1070
761,1070
816,1070
863,1070
882,1070
927,1070
970,1070
996,1070
1000,1070
1007,1070
1056,1070
668,1071
783,1071
105,1072
187,1072
278,1072
376,1072
465,1072
616,1072
667,1072
688,1072
1018,1072
13,1073
38,1073
122,1073
151,1073
182,1073
371,1073
383,1073
463,1073
475,1073
515,1073
543,1073
554,1073
771,1073
777,1073
799,1073
810,1073
864,1073
983,1073
1059,1073
11,1074
33,1074
98,1074
100,1074
128,1074
146,1074
239,1074
254,1074
295,1074
316,1074
343,1074
404,1074
405,1074
494,1074
519,1074
549,1074
579,1074
601,1074
633,1074
662,1074
690,1074
731,1074
756,1074
760,1074
767,1074
770,1074
839,1074
860,1074
885,1074
913,1074
921,1074
961,1074
987,1074
994,1074
1004,1074
1048,1074
120,1075
178,1075
373,1075
427,1075
602,1075
833,1075
928,1075
1045,1075
58,1076
79,1076
417,1076
420,1076
447,1076
553,1076
630,1076
644,1076
743,1076
797,1076
827,1076
956,1076
984,1076
992,1076
993,1076
95,1077
499,1077
937,1077
1065,1077
50,1078
329,1078
345,1078
529,1078
617,1078
628,1078
683,1078
911,1078
155,1079
296,1079
415,1079
727,1079
817,1079
929,1079
959,1079
1030,1079
1042,1079
11,1080
33,1080
98,1080
100,1080
128,1080
146,1080
239,1080
254,1080
295,1080
316,1080
343,1080
404,1080
405,1080
494,1080
519,1080
549,1080
579,1080
601,1080
633,1080
662,1080
690,1080
731,1080
756,1080
760,1080
767,1080
770,1080
839,1080
860,1080
885,1080
913,1080
921,1080
961,1080
987,1080
994,1080
1004,1080
1048,1080
1074,1080
214,1081
262,1081
273,1081
297,1081
426,1081
466,1081
719,1081
73,1082
196,1082
305,1082
423,1082
591,1082
640,1082
671,1082
802,1082
831,1082
914,1082
36,1083
207,1083
274,1083
314,1083
365,1083
478,1083
642,1083
804,1083
809,1083
844,1083
976,1083
42,1084
68,1084
71,1084
87,1084
88,1084
101,1084
124,1084
137,1084
154,1084
164,1084
169,1084
192,1084
213,1084
330,1084
399,1084
